,question_text,topics,answer_text,q_token_count,a_token_count,a_text_length,predicted_tf_type,proba_F,proba_T
2009,i am an international student and it is my first semester in graduate school in the united states i faced a cultural shock and i was so depressed when i arrived here my counselor in the university was my savior he helped me a great deal now i am going back to my country for a vacation i was thinking to get him something special with my countrys name on it and i remembered that he likes wine my country is known for that is it appropriate to give him wine as a gift after christmas,professional ethics,this is a great question in general it is not appropriate for counselors to accept gifts from their clients there are some exceptions to this general rule  including a recognition that there may be a valid cultural aspect to this type of gift givingit might be best to simply offer your counselor a holiday card as an expression of your feelings you could also talk to your counselor about the gift and ask if him it if would be appropriatein the end i know he would most appreciate just knowing how much the counseling meant to you,1,1,532,F,0.5704218863456161,0.429578113654384
2010,i am an international student and it is my first semester in graduate school in the united states i faced a cultural shock and i was so depressed when i arrived here my counselor in the university was my savior he helped me a great deal now i am going back to my country for a vacation i was thinking to get him something special with my countrys name on it and i remembered that he likes wine my country is known for that is it appropriate to give him wine as a gift after christmas,professional ethics,hi different therapists are guided by the ethical guidelines of their own associations or colleges when it comes to receiving gifts so this may differ a bit from therapist to therapist its important to me that i be sensitive to cultural norms and to my clients needs in canada and the us it is customary for people to sometimes express gratitude with a small gift and i have from time to time received small tokens of appreciation because i believe it would be rude to refuse this it is never necessary to give a therapist a gift but if you wish to express your gratitude in this way i dont think its inappropriate,1,1,614,F,0.6115100186873104,0.38848998131268964
2011,i was mentored by this guy for a few years spiritually it was okay at times but other times it was just weird i try not to think about it too much but a lot of manipulation and lying happened yet no one else really believed me when i told them its like hes two different people and no one else really sees that side of him i was blamed for a lot of our troubles and now we dont really talk much im worried because hes in a trusted position of leadership and no one suspects anything they just think im attacking his character how do i know for sure,social relationships,you may intuitively be sensing what many professionals in the social sciences and psychology have already understoodjust google psychopaths and leadership and many articles come up about boardroom politics and that psychopaths are very successful in these rolestheoretically is it terrible that corporate leadership qualities match those of psychopaths  well yes  and i consider your question as a mark of your sensitive awareness toward other people  being able to recognize social dynamics is a strength that you havepsychopaths know how to be charming and to twist words so that others believe that their own interest is the same as the psychopathsi agree with you about not being able to change peoples minds who are attached to this persons interactionsthe only way you can introduce a change in the relationship system of a psychopath is that if you are aware of illegal or law breaking activity and you have evidence of this that you contact relevant authoritiesno one is allowed to break laws including psychopaths,1,1,1022,T,0.4223172809940856,0.5776827190059144
2012,when i see something i dont like i go off like a ticking time bomb i go from  to  really quickly,anger management,sometimes we react to situations immediately without thinking of the consequences of our actions typically by not reacting right away we are better able to gather our thoughts see the situation more clearly and from other perspectives and respond more calmly one of the strategies that almost always helps is deep breathing when faced with a stressful situation you can give yourself a time out by removing yourself from the stress and spend  minutes taking deep breaths breathe in slowly counting to  and breathe out even slower counting to  while focusing and thinking only about your breathing after doing so think of the various ways you can respond to the situation and choose the one most appropriate good luck,1,1,716,F,0.5419189639404947,0.45808103605950534
2013,i just got out of a two year relationship i broke up with my boyfriend because he wasnt showing any affection at all he was talking to other women and lying about it it pushed me away and hurt me but im still in love with him a couple days after our breakup he was talking to someone new he told me he wasnt sure if he loved me i cried for several days lost my appetite and couldnt sleep our whole relationship was only us we didnt have friends it was me and him against the world we didnt talk to anyone else because we only wanted to talk to each other we hung out constantly and skyped to sleep every single night then when i cut myself we talked on skype he cried and told me im still in love with you i never stopped loving you and i cried tears of joy i asked multiple times if he loved me and asked to make sure he wasnt just saying that because of me being so depressed he promised and assured me he loved me he came over after that and we had sex because he wanted to he went the home that night and told me he didnt love me and he lied because he was scared he told me i wasnt attractive i wasnt beautiful to him and that i changed he also told me he was  sure hed never love me again im still in love with him why do i love him how do i stop just knowing that someone else is with him hurts me that i wasnt good enough and that im no longer beautiful hurts me i think i need a therapist but dont know if i should,depressionrelationships,i am very sorry for the pain you are suffering losing the most significant person in your life is extremely painful and breakups are often equated to a death there will certainly be a grieving process that you go through and time passing will allow the hurt to subside with that being said seeing a therapist is highly recommended as it sounds like continuous support may be necessary for healing to take place anytime sadness causes thoughts of suicide or self harm it is important to get help immediately a therapist can help you by validating your feelings and what you are going through while also working with you to move through the grieving process adopt new hobbies social outlets and goals for your future while starting over and trying out new ways of being may seem like a daunting task it will only make things easier and give you a sense of hope and purpose for your future with the new year right around the corner this could be viewed as a good time and opportunity to get reaquainted with yourself and set goals related to living a more fullfilling life hang in there with a support system in place and a healthy mindset things can only get easier best of luck to you,1,1,1183,F,0.7207139313324638,0.27928606866753625
2014,i have bipolar ii disorder im addicted to alcohol and weed and im hopeless i keep drinking even though its harming myself and others,addictionsubstance abuse,you may feel hopeless but you are not hopeless addictions of any sort are difficult to overcome especially when they serve to bury pain and suffering that one is experiencing it is not impossible to overcome alcohol or drug useabusedependence on your own but you will likely find much greater success with the help of a therapist or other support system such as rehabilitation or alcoholics anonymous i suggest doing a bit of research to see what type of help is available and feasible for you in your area and go from there know that recovery takes time willingness and effort dont give up and remember that you are not hopeless you can make the choice to change your habits and learn new ways of healthy coping best of luck to you,1,1,732,F,0.7138475427758788,0.28615245722412125
2015,my husband doesnt trust me for some past we had i know all marriages have their ups and downs but sometimes i feel i am getting tired of the same thing over and over that i am messing around which i am not,marriage,it is incredibly frustrating to not be trusted when you know you are doing nothing wrong if the lack of trust on your husbands end has to do with something you did in the past then be patient and give it time once trust is broken it takes time and effort to gain it back try seeing the situation from your husbands perspective as often times looking at situations from different angles gives us new understanding and insight remember that you cant change how he feels but you can help him to regain the trust by asking him what he needs and responding to his needs as best you can seeing a couples counselor is never a bad idea and it would also be beneficial for you and oryour husband to seek out individual therapy there may be other unknown factors that you are unaware of that are contributing to the trust issues and inability to resolve them hope everything works out for you,1,1,882,F,0.7241381714611128,0.27586182853888713
2016,i dont know what to say i have never really known who i am,spirituality,what exactly is it that you are looking for different people define themselves in different ways for example one person may define himself by his values and morals while another identifies herself by her personality and characteristics still another person may define himself by his interests and hobbies learning who you are as a person can take time and life experience at the same time who you are may change according to what experiences you have had and how you have dealt with them or felt about them try viewing the journey of finding yourself as exciting and ongoing allow yourself to feel emotions and learn how they relate to the experiences you have this may help you to know more about what you value what you like and dislike and what you want for yourself in life best of luck to you,1,1,797,F,0.6840741577178164,0.3159258422821836
2017,"ive worked with this guy for about three years now and i knew the first time i saw him that i was attracted over time he became a very dear friend and we talked about our relationship problems family dreams and so on there was always flirtation with us and one day pretty recently it progressed to making out we agreed to keep it quiet and we did but in the back of my mind i hoped it would become something more it didnt and three months later im still not over it

im trying so hard to maintain the friendship because thats what he wants were no longer in the same office which i thought would help me get over these feelings but we still talk about work and hes constantly touching me so im still very drawn to him hes a hugger and such a sweet guy so i find myself fantasizing all the time about what could have been and what could still be but hes clearly not interested hes younger than me and prefers model types but i see him checking me out a lot which gives me hope how do i get him out of my system and still maintain the friendship",workplace relationshipssocial relationships,it sounds like a tricky situation if you want to maintain your friendship and continue to have regular contact with him getting over him may not be possible what makes it even trickier is that his actions hugs and touching may be misleading and are allowing you to believe that a romantic relationship is possible some ways in which we naturally get over others are when we fall in love with someone else or when we suddenly see the person we like in a more negative or unattractive light if you truly want to force yourself to get over him cutting contact or setting strict boundaries may be necessary if you dont see him over time you can begin to forget about him if you set boundaries by discontinuing to allow the hugs and touches you will not feel mislead or have the idea in your mind that he is being flirtatious or interested it would be difficult to continue the relationship as is and expect your feelings to change thus being proactive by talking to him about boundaries or cutting contact with him are two things you can do that will likely help you to get over him good luck,1,1,1088,F,0.6469160174969966,0.3530839825030035
2018,my husband doesnt trust me for some past we had i know all marriages have their ups and downs but sometimes i feel i am getting tired of the same thing over and over that i am messing around which i am not,marriage,the good news in the way youre feeling is recognizing that your husbands trust of your actions makes a difference to youthe typical therapy formula for restoring trust between two people after some sort of betrayal is for the one who has broken the trust to earn it backrestoring trust requires both persons to actively involve themselves in this processthe person who tires earning back trust must know what standards for this of the one who was betrayedthe person who feels betrayed must willingly be open minded to accepting the efforts of the one who tries earning back their trustas simple as this formula sounds the actual process of restoring trust raises a lot of emotion on both sides therefore causing difficulty in keeping discussions in this area on trackthe best way of success in restoring trust between partners is utilizing a couples therapist who would be able to guide your conversations back on track and also open emotions for discussion when relevant to restoring trustgood luck in establishing new terms with your partner,1,1,1043,F,0.5765556028321104,0.4234443971678897
2019,"ive worked with this guy for about three years now and i knew the first time i saw him that i was attracted over time he became a very dear friend and we talked about our relationship problems family dreams and so on there was always flirtation with us and one day pretty recently it progressed to making out we agreed to keep it quiet and we did but in the back of my mind i hoped it would become something more it didnt and three months later im still not over it

im trying so hard to maintain the friendship because thats what he wants were no longer in the same office which i thought would help me get over these feelings but we still talk about work and hes constantly touching me so im still very drawn to him hes a hugger and such a sweet guy so i find myself fantasizing all the time about what could have been and what could still be but hes clearly not interested hes younger than me and prefers model types but i see him checking me out a lot which gives me hope how do i get him out of my system and still maintain the friendship",workplace relationshipssocial relationships,how frustrating to want a relationship with someone who does not feel similarlythe person who needs to be at the top of your list of those whose interest you consider is yourselfmost often staying engaged in dialogue affection sex with someone who has different reasons than you have for doing so creates longing frustration and sadnesssince the guy has told you he would like limiting his involvement with you more than likely you will be protecting yourself from disappointed wishes by taking his words seriouslysince youve made your interest in him clear it sound like hes taking advantage of what youre willing to offer himas long as hes not reciprocating with the involvement youd like why continue being available to himthe one area that is open to you in a positive way is to understand which qualities of this guy you find attractiveby understanding more about your own interests about a potential partner the stronger you will be able to step away from those who would like you for their reasons which have nothing or very little in common  with yoursgood luck with defining the qualities of a partner with who you will feel fulfilled by sharing yourself,1,1,1163,T,0.47456095208658,0.52543904791342
2020,i need to speak to someone about sexual addiction and binge eating immediately,eating disordershuman sexualityaddiction,depending on your area and location there may be therapists who provide services on a sliding scale additionally churches will often times offer counseling for free or for a small fee i suggest doing a simple google search and contact therapists in your area it never hurts to ask for a reduced fee and even if he or she is unable to provide the service they may be able to refer you to someone who can,1,1,402,F,0.5313876340885635,0.46861236591143646
2021,im a male in my s my girlfriend is in her late s shes great shes funny and smart she has a big heart and we have an excellent sex life she recently moved in with me partially because she wanted to and partially because she had no place to go we fight a lot its mostly my fault i must admit she doesnt like my insecurity and lack of trust i have for her i have trust issues also i cant fathom why a woman like her is with me so im always dreading when a better dude will come along i dont think shes happy shes very submissive and she loves me very much but also the fact that she has nowhere to go must be influencing her decision to stay i love her so much but my jealousy is not likely to diminish i never believed in the whole if you love them let them go but i do now i really want her to be happy should i end it with her she has no place to go so i feel like i cant break up with her im literally trapped,selfesteemrelationships,are you possibly mixing up an impulse to nurture and protect someone such as by offering housing and your own need to feel loved and appreciated as a romantic partnermaybe your feeling of jealousy is really your awareness of a reasonable need to be loved by a partnereven though you are quite detailed in your description of your partner one piece which is missing is whether you feel you are loved by hermaybe too what she considers your insecurity is really her unwillgness to love youits always easier to put distance between two people by insulting themi hope this gives you a few new ways to look at your situationa few therapy sessions either by yourself or together w your gf would give you more chance to know more deeply what it is you are facing,1,1,755,F,0.6028140500100436,0.3971859499899564
2022,my boyfriend and i have not had sex in a couple of weeks he had to have a cyst removed on his testicles i have been wanting to have sex with him for a while now and it drives me crazy not to be able to make love to him im scared to touch him and get close to him because im afraid that i will hurt him,intimacyrelationships,are you talking with your boyfriend about his doctor advises on starting to have sex againbeing able to talk together about topics that involve both of you will establish a new type of intimacy on an emotional levelalso there are many ways of making love  if your bfs cyst hasnt yet healed then another way of both increasing your emotional intimacy and learning different love making suggestions is to read about these together with himi hope the two of you enjoy learning new ways of sexually taking care of one another while developing more emotional closeness in the process,1,1,578,T,0.4878935536430973,0.5121064463569027
2023,im applying to private high schools im playing basketball on my school team currently and i love it i also play on a team that ive hated since the beginning and i finally want to quit before the season gets started however my parents say i can play on either both teams or neither i think its unfair because its up to me if i want to play for a certain team i was planning on playing basketball for the high school i get into but if that means continuing to play for the team i hate then i wouldnt want to play in high school now i dont know what to do my parents are threatening to send me off to a different home if i dont play i just want to run away,family conflict,the situation in your family seems to place unnecessary pressure on youare you and your parents able to talk together about their reason for their standardare your parents willing to listen to your reasons to not play on the team you hateif yes then maybe some type of compromise is possible for all of you to negotiateif none of the above is possible then you may want to get specific and direct advice from a professional such as the school guidance counselor or psychologist whom youd trust and feel safe in talkingi hope you and your parents will find an answer that all of you are happy to accept,1,1,601,F,0.5328934122625782,0.46710658773742175
2024,i had to go to the emergency room today to get an xray of my spine my boyfriend didnt want to sit there and wait with me instead he wanted to go do things for his friends while i waited when i was done he was twenty minutes late in picking me up he doesnt understand why im mad and we keep bickering at each other over the smallest things he thinks i dont have a reason to be mad but i believe that i do,relationships,it is extremely frustrating when our significant other doesnt understand our points of view often times arguments are not the best opportunities to try and make a point as strong emotions can get in the way of understanding others perspectives try having a discussion with him about what is bothering you during a time when neither if you are upset or arguing communicate how you feel without placing blame and without yelling addionally give him ideas of what he can do differently so that he understands what your expectations are lastly consider seeing a couples therapist who can assist with teaching more effective communication techniques best of luck,1,1,657,F,0.5766520822179646,0.42334791778203534
2025,im a male in my s my girlfriend is in her late s shes great shes funny and smart she has a big heart and we have an excellent sex life she recently moved in with me partially because she wanted to and partially because she had no place to go we fight a lot its mostly my fault i must admit she doesnt like my insecurity and lack of trust i have for her i have trust issues also i cant fathom why a woman like her is with me so im always dreading when a better dude will come along i dont think shes happy shes very submissive and she loves me very much but also the fact that she has nowhere to go must be influencing her decision to stay i love her so much but my jealousy is not likely to diminish i never believed in the whole if you love them let them go but i do now i really want her to be happy should i end it with her she has no place to go so i feel like i cant break up with her im literally trapped,selfesteemrelationships,it sounds like there are assumptions being made regarding how she feels about you and why she is with you i would not suggest breaking up with her without first attempting to resolve your own issues you may not only regret your decision but might find that the exact same problem arises in future relationships i would recommend seeing a therapist who can help you figure out what is at the root of all of this by learning about your own insecurities and where they come from you can expect to discover new ways of responding and relating to others which will likely impact your relationship in a positive manner,1,1,612,F,0.586398837323967,0.413601162676033
2026,i had to go to the emergency room today to get an xray of my spine my boyfriend didnt want to sit there and wait with me instead he wanted to go do things for his friends while i waited when i was done he was twenty minutes late in picking me up he doesnt understand why im mad and we keep bickering at each other over the smallest things he thinks i dont have a reason to be mad but i believe that i do,relationships,hi moore underneath all your anger is a lot of hurt the hurt is there because you are being disrespected your boyfriend unless youve only told me a small disproportionate part of the bigger picture doesnt tend to treat you like youre important and he dismisses your emotions this is happening because this is the level of ability disability he has right now in a relationship you can expect more of this behaviour because thats who he is it has nothing to do with you and i hope you think carefully about whether its working for you to be in this you could try telling him that you are hurt because people tend to listen more to hurt than to anger but my guess is with him it might not make a difference i hope you talk to someone who knows and supports you about how youre feeling in this relationship,1,1,802,F,0.6407023317086603,0.3592976682913397
2027,i just got married with my husband i have four kids of my own and he accepts me with my kids i am thankful he loves my kids even though theyre not his now we are having problems in our relationship because of my past i know all marriages have problems but sometimes i feel its not going to work out if theres no trust its hard for me to let go because i love him but i am getting tired,marriageintimacy,hi louisianayou say that the problems are with your past but my hunch is the problems are about his insecurity and his personal barriers to trust unless youve recently revealed details of a sordid past you dont mention ever having hurt the trust in the relationshiptrust is the first stage in a relationship moving forward before they develop trust is a common mistake couples make and now you two have involved children in a relationship thats missing a crucial element but you didnt see this coming did you thats because only as we become emotionally intimate do our deeper fears and insecurities come to the surface i give you credit for wanting it to work and i believe you would benefit from the support of a therapist in working through the kinks related to trust good luck,1,1,779,F,0.6384776724053631,0.3615223275946368
2028,"it takes me a long time to fall asleep id estimate about two hours i often have nightmares starting with being eaten by a monster and i often wake up frightened and unable to breathe

i believe i started losing sleep after breaking up with a girlfriend of  years also my fathers business went bankrupt and my mother has a chronic condition i was under a lot of stress and life lost meaning

after improving my life and developing a habit of running and exercise to release stress my symptoms improved however in the past couple months i started losing sleep again and having nightmares without warning how can i solve this issue",sleep improvement,"youre noticing that as you lie down to go to sleep there
is quite a bit going on which may be anxiety related it sounds like the
dreams and difficulty sleeping are reminiscent of previous experiences you had
around the time of your break up the difficulty with your fathers business
and your mothers health issues these connections to past events may be
important insights to continue exploring in addition to finding out more about
what your dreams may be trying to tell you there is no exact science to
dreams but many people find it fruitful to explore the content as it relates to
significant themes in their lives i think that exploring these issues further with
a therapist could help you resolve whatever is causing you the stress trouble sleeping and frightening dreams",1,1,786,F,0.6674769605440956,0.3325230394559045
2029,im supposed to stay here the rest of my academic life but ive never liked it here not even before i came ive never felt like i belong ive missed my country every second in the past four months and im just miserable im gaining weight doing nothing and crying for hours straight is it time to go back home or is it just culture shock,depression,it sounds like you are feeling very unsure and out of place and the prospect of continuing to feel as you do now for the remainder of schooling seems daunting without getting to know more about you and your experiences here and at home it is hard to say what you should do however i think exploring these things with a competent therapist may help you to discover the answer,1,1,374,F,0.6839990294163039,0.31600097058369614
2030,"hello i have a cousin in my family who has been making me feel belittled insecure and frustrated during her stay here in the city i know she comes from a place of love but she has always been shortfused and highly temperamental if something doesnt work out the way she planned it i have tried my best to coordinate plans with her but she always ends up frustrated about the lack of communication i seem to have on my part and then makes condescending comments about my character that include inconsiderate negative oblivious and self consumed 

i have tried to talk to her openly about this but it always comes back as an attack on my character and i have never heard these comments from anyone else before i have been thinking a lot about her comments and whether i truly am an inconsiderate person who is not thoughtful spatially aware of surroundingspeople or positive but in the end i am feeling awfully hurt about how this has affected our relationship 

what can i do",family conflict,it sounds like you are feeling pretty criticized by your cousin and at the same time you are wondering whether or not there is some truth in what she is saying it also sounds like you would like to see if you can find a new way to relate to your cousin so that your relationship can be more satisfying if you can find a competent therapist to work with there may be a great deal of opportunity to learn more about how you relate to people in the world and to learn strategies to show up in your relationship with your cousin in a way that feels right to you,1,1,557,F,0.6404495605184083,0.3595504394815917
2031,"ive worked with this guy for about three years now and i knew the first time i saw him that i was attracted over time he became a very dear friend and we talked about our relationship problems family dreams and so on there was always flirtation with us and one day pretty recently it progressed to making out we agreed to keep it quiet and we did but in the back of my mind i hoped it would become something more it didnt and three months later im still not over it

im trying so hard to maintain the friendship because thats what he wants were no longer in the same office which i thought would help me get over these feelings but we still talk about work and hes constantly touching me so im still very drawn to him hes a hugger and such a sweet guy so i find myself fantasizing all the time about what could have been and what could still be but hes clearly not interested hes younger than me and prefers model types but i see him checking me out a lot which gives me hope how do i get him out of my system and still maintain the friendship",workplace relationshipssocial relationships,it sounds like you have mixed feelings and motivations  which is understandable on the one hand you want to get over him on the other you are still holding out hope for something more it will be really hard to let go of him and create friend boundaries so long as there is a part of you holding on to the idea of something more if you are being really honest with yourself you might need to acknowledge that you are not really striving to get him out of your system  that you have not really given up hope of having a relationship with him if you are wholeheartedly committed to moving past the sexual and romantic parts of your relationship and just having a friendship than refraining from all the touching would be a good place to start it is hard to just be friends when all your sex and bonding hormones are coursing through your veins,1,1,840,F,0.6781311136597171,0.3218688863402829
2032,how do i make myself happy without the people who made me happy now that theyre gone i feel sad its been two months now but i seem to be unable to stay okay and independent,depressionrelationships,it sounds like you have been feeling pretty down since the loss of a relationship and youre wondering how to be happy by yourself intimacy is a very natural human desire and at the same time learning to enjoy ourselves even when we are alone can strengthen our ability to lead a satisfying life in and out of relationship working with a therapist you may be able to gain insight into how you show up in your relationships with yourself and others and discover more fulfilling ways to do so,1,1,489,F,0.6051822449002546,0.3948177550997453
2033,im unemployed just relocated i cant get approved for a place to live because of past mistakes which follow me to this day im depressed and on the verge of loosing my partner because im overwhelmed and have trouble functioning on a daily basis i see no light at the end of this tunnel and need some help i see no point in this chaos infested joke some call life,depression,it sounds like you are feeling like things are hopeless and out of control and youre not sure what to do about it if you can find a competent therapist to work with together you may be able to come up with some strategies for alleviating the overwhelming distress that you are experiencing and gain some insight into what may be contributing to these challenges additionally a therapist may be able to support you in getting back on your feet in regards to work a place to live and showing up with your partner in a way that will be more satisfying to you,1,1,555,F,0.7041071744118196,0.2958928255881804
2034,that phrase makes me crazy it happens anytime i point out something to my husband that he needs to change such as looking up from his ipad long enough for me to tell him the grandbaby almost pulled the shelf unit over or explaining to him that i got all the things he needs to bake a pie another example is when he opens the front door the dog runs out if he doesnt pick him up over and over again he lets the dog run out and i am afraid he will get hit by a car,marriage,i empathize with your feeling crazy hearing your husband yell enough in response to you wanting to make a point to himwhen the immediate situation has calmed down  have you ever told him that this upsets you  is it possible he simply is not aware that you feel upset by how he talks to youkeep in mind too that what you believe your husband must change may not agree with his opinion on what he needs to changea helpful starting place for the two of you to discuss once the immediate situation has calmed down is what you each feel would have been a reasonable way of handling the situation that just happenedby learning more about how the other person thinks and feels it will be easier to know what to expect form each othereven if you disagree about what is best knowing that there are differences between you may make living with them easier to accept or at least not be surprised and startled by themsending good luck to both of you,1,1,937,F,0.6289954109537957,0.37100458904620426
2035,my boyfriend moved in with me a few months ago i love him but his dog is wrecking my house every day we get home there is a huge mess on the floor and several things will be ripped up including the couch hes slowly eating all of the doors and there will be food and poop everywhere even though i come home during all of my breaks to take him out he still poops and pees in the house every chance i cant financially afford to have the dog wrecking my house ive tried talking to my boyfriend about the dog to try and come up with a solution but it never ends well the dog is the only thing we fight about because i want him out of the house and my boyfriend doesnt want to see him go its not the dog fault though i understand that the dog is only a year old and he isnt a bad dog hes just too big of a dog for where he is he should be a farm dog instead of a town dog i dont hate the dog but i just cant afford to continue having my house torn to pieces,relationships,every living creature needs time and support to adjust to a new situationthe dog is in a new place without the ability to understand the reason  this may explain what sounds like the dogs agitation  have you spoken with your boyfriend on his opinion on how to address the dog behavior problemsfinding an answer together would be a good way of making your relationship stronger  a lot of being a couple who live together is talking listening and deciding together on how to handle major situationsif it is affordable then a dog behaviorist may be of great help  the person would guide you in working with the dog to become calmer,1,1,628,T,0.4810764367634216,0.5189235632365784
2036,im a teenager and i struggle with going out and talking to people i feel awful about leaving home i know i cant afford a therapist so i dont know what my problem is but i think i might have social anxiety,anxiety,if you are noticing that anxiety tends to be triggered around interactions with others then you may have social anxiety working with a therapist you may be able to gain insight into the nature of the anxiety develop tools for coping with it and take steps that may alleviate it over time so that you can enjoy your interactions with others if you are short on money there still may be options for you to be able to see a therapist check with your insurance provider about your behavioral health coverage if you have medicaidapple care there are some private practice therapists who accept this form of insurance as well as community clinics which do if you are not insured some therapists and clinics will work on a sliding fee scale and accept either low fee or may even work with you probono for free,1,1,802,F,0.6001537792694367,0.39984622073056325
2037,people who are parental figures in my life have in the past hurt me and some continue to do so it makes me feel like im not good enough for my husband or the life he provides me i have had jobs but i am going through a lot of my past garbage and trying to figure out when it all went wrong any time i bring these things up i am expected to be over the issue these are people that you cant just cut out but i have never received apologies for so much of my pain i dont know what to do any more i dont know who i am anymore,depressionfamily conflict,it sounds like you have been thinking about how past hurts have influenced you and when you try to talk about these hurts with people in your life you are feeling invalidated it also sounds like current conflicts are continuing to leave you feeling hurt and devalued in working with a therapist you may be able to get some clarity about your past who you are and what kinds of boundaries you want in your relationships so that you can lead a life that is more satisfying to you,1,1,477,F,0.706671536237083,0.293328463762917
2038,that phrase makes me crazy it happens anytime i point out something to my husband that he needs to change such as looking up from his ipad long enough for me to tell him the grandbaby almost pulled the shelf unit over or explaining to him that i got all the things he needs to bake a pie another example is when he opens the front door the dog runs out if he doesnt pick him up over and over again he lets the dog run out and i am afraid he will get hit by a car,marriage,its hard to say what is okay and what is not okay as it depends on what you and your husband feel is appropriate in your relationship if you are feeling like you need to walk on eggshells or that you cant speak your mind and say how you feel then that sounds like a problem i would recommend having an open discussion with your husband about communication between the two of you in general do this during a time when there is little or no conflict and emotions are not heightened let him know how you feel and give him specific ideas of how you would like him to respond instead of saying enough additionally try and see his perspective and understand why he shuts you down perhaps he feels like he is being told what to do constantly or that he gets little positive feedback from you an open dialogue about how to discuss issues going forward will likely help seeing a couples therapist will also greatly assist with teaching better communication skills and seeing if there are underlying issues that need resolution best of luck to you guys,1,1,1042,F,0.7231810211648539,0.27681897883514606
2039,"my fiancée suffers from severe anxiety and depression she has had it most of her life her anxiety in public places is the worst it gets to points where she cant breathe or move sometimes she wont even go to the restroom so she will hold in her pee until her stomach hurts or she pees herself she curls up in corners at the mall and has panic attacks she wont eat or drink in public if she isnt having a panic attack or crying shes clinging to me and avoiding everything and everyone her depression flares up out of nowhere and causes her to become very suicidal and selfharming she get really sick from anxiety and scared to the point that i cant even get her to eat drink leave the bed or go outside she always tells me how she grew up around so much fighting and fear that it makes her scared of loud sounds yelling conflict and even talking to strangers in public she will refuse to go to a store unless i am with her to talk to the cashier for her she is so scared that i cant even get her to drive she doesnt want to get her license because shes scared of trying to drive

some people have recommended medication but i believe its just going to cover up her illness and not solve it i dont want my fiancée pumped with drugs i believe a psychiatric service dog would be the best bet for her when we first met my poodle it would calm her down a lot she took the dog out every time we went out and she seemed much calmer and happier she slowly would eat and the dog seemed to make her feel a lot better i am worried and want to help her without medication",depressionanxiety,it sounds like you have been a positive support for your fiancee there is no doubt that this situation is a great challenge for the both of you while it may feel like you are responsible for her health and happiness it is important that you understand that you on your own wont be able to resolve her mental health issues based on what you have explained it sounds like she needs to get a medical andor psychiatric evaluation whether or not she decides to take medication is her and your decision but keeping an open mind about treatment options is important i suggest that she see a therapist on her own in order to better understand and cope with her anxiety and depression especially given her suicidal thoughts you would also likely benefit from therapy individual or couples therapy in order to address how you are feeling and best learn how to support her and your relationship i wish the very best for both of you and hope that things will improve sooner than later,1,1,972,F,0.7384210933632299,0.2615789066367701
2040,my husband and i got into a huge dispute he said he wanted a divorce and i left i still come home a lot and see my kids and he has not filed yet even though he still said he is what does that mean for our marriage,relationship dissolution ,in any relationship including marriage each partner will be better able to do their part by understanding their own interests and wishesconcentrate more on what youd like from your marriage  this will naturally raise the questions and criteria of what to talk with your husband about and what to ask of himthink over whether you wish to divorce or notsince he hasnt taken any action then for the moment you can assume he is not sure of what he wantsonce you feel a little more clear on your opinion about your marriage including feeling uncertain if youd like it to end or continue then you will be able to tell your husband the suggestions you have for resolving the dispute matter and emotionstry to redirect your speculations about what does he want i wonder what hes thinking back to answering these very reasonable questions about yourselfthis will strengthen your own purpose in clarifying where to start and guide a discussion with himgood luck,1,1,951,T,0.4303331510287265,0.5696668489712735
2041,i dont know what to say i have never really known who i am,spirituality,therapy may be an effective way for you to get a stronger sense of who you are a competent therapist will work to create a safe and curious therapeutic relationship in which you can explore your identity there are also many different exercises which you can do in and out of therapy which you may find helpful in this area as well,1,1,330,F,0.6251219975032767,0.3748780024967233
2042,"i feel that i need to end my present relationship he lives three hours away and likes the reassurance of having someone to talk to multiple times per day and seeing me once or twice a month  i want someone who is more present and more of a life companion
lately he has had a very busy work schedule and i have only seen him a few times in the last  weeks i told him that i cant continue in this way because i constantly feel frustrated and angry and that he is not making the relationship enough of a priority i also feel it is keeping me from possibly finding the relationship i want
we have been together  years the problem is that i panic and experience anxiety and depression thinking of him with someone else and then thinking i will never meet someone i like we have gone through this cycle already  times and i feel it is unhealthy to stay in it but my aversion to the anxiety and depression i experience upon separation always leads me to reconcile",relationshipsanxiety,it sounds like you have some insight into the cycle that you describe with your current relationship and at the same time you are still feeling stuck it also sounds like the distressing feelings that you experience when you imagine what will happen for you and your current partner are pretty overwhelming a competent therapist may be able to help you work through these difficult thoughts and feelings and find a resolution to this cycle that will feel right to you,1,1,466,F,0.6819534406556016,0.31804655934439846
